Battid,Discharged_ID,Charged_ID,Reduced_Cell_Formula,Type,Spacegroup,Average_Voltage,Capacity_Grav,Capacity_Vol,Specific_E_Wh/kg,E Density Wh/l,Stability Charge,Stability Discharge
mvc-1200008751,mvc-8751,mvc-12866,SbO2,intercalation,R-3m,1.3124617425000018,83.84106724363708,435.6363676232172,110.03819320764376,571.756066147139,0.38633783666666766,0.4881044251923088
mvc-1200009231,mvc-9231,mvc-9246,Mo3O7,intercalation,Pcmn,1.3518996624999993,126.38607844689624,557.7882576781874,170.86129679705746,754.0737573016041,0.22045506357142663,0.3622128552272734
mvc-1200010203,mvc-10203,mvc-5928,WO2,intercalation,Cm,1.3986934483333362,117.55484682915618,962.7380341762266,164.42319407976962,1346.5753808636036,0.3211416216666674,0.3381994140476188
mvc-1200011289,mvc-11289,mvc-11233,CoS2,intercalation,R-3m,1.396591127499999,103.76954287623039,390.397447305331,144.9236228856741,545.2256111052736,0.11779983833333318,0.11067106480769251
mvc-1200000868,mvc-868,mvc-934,W2O3,intercalation,Cmcm,1.3264515224999975,62.64506579326868,613.8532802786464,83.09564289859375,814.2466182172282,0.8916115534999989,0.8637405049999991
mvc-1200000457,mvc-457,mvc-560,Sn3(P2O7)2,intercalation,P2_1/c,1.3857247049999977,73.59792867197653,287.5955807005408,101.98646799758555,398.5283012255599,0.031050196428571653,0.09378966193181792
mvc-1200010457,mvc-10457,mvc-10363,WO2,intercalation,P1,1.3503179366666664,117.55484682915618,970.5872591537932,158.73641821551217,1310.601385135505,0.34172176888889005,0.36966111499999954
mvc-1200005948,mvc-5948,mp-25262,TiO2,intercalation,Fd-3m,1.3077917300000017,291.26252440960326,1140.9048046550838,380.9107206818028,1492.065868245186,0.17869182333333278,0.01128977714285817
mvc-1200009098,mvc-9098,mvc-9140,PWO5,intercalation,Fddd,1.3323740250000036,87.31169383351221,489.18073946774524,116.33183294252466,651.7717107971179,0.07361776499999806,0.15185184366666604
mvc-1200003351,mvc-3351,mvc-14582,WF4,intercalation,Ibam,1.3011755600000008,188.65075806325044,1053.2654556692173,245.46775576737454,1370.4832691090498,0.003784321000001256,0.48088738416666654
mvc-1200004843,mvc-4843,mp-540010,WO2,intercalation,Fd-3m,1.366098562499996,117.55484682915618,997.2923778457128,160.59150726821747,1362.3996837672312,0.2640781575000002,0.29860069785714316
mvc-1200000078,mvc-78,mvc-11244,CoS2,intercalation,Fd-3m,1.419102985000002,198.21280621217971,755.4882871908019,281.28438496093116,1072.1156834850058,0.09834826166666666,0.08145594821428492
mvc-1200008117,mvc-8117,mvc-8472,Sb2O5,intercalation,Cmcm,1.4315642575000032,154.11033430823923,669.1243752658355,220.61884630705177,957.8945394525892,0.03761002928571333,0.3494763493749993
mvc-1200014055,mvc-14055,mvc-11309,Cr2S5,intercalation,Pmnm,1.464829739999999,185.72017225203186,529.6551531215998,272.04843163269885,775.8546202367727,0.2863478895535705,0.24494790699218782
mvc-1200032432,mp-32432,mvc-11986,VO4,intercalation,Fd-3m,1.4610183274999962,163.87422706624614,588.3477054751957,239.42324914868152,859.5867806418307,0.019101179230768928,0.0988840100000008
mvc-1200013651,mvc-13651,mvc-14553,FeN,intercalation,P-4m2,1.4486885875000013,326.83060562605567,1434.997069187756,473.4757684161806,2078.863877228252,1.0530319524999996,0.4855748100833326
mvc-1200009989,mvc-9989,mvc-10022,WO2,intercalation,R3m,1.5891209400000044,117.55484682915618,1032.6093548405975,186.80886869470518,1640.9411486170884,0.5908505908333339,0.5149706757142845
mvc-1200008374,mvc-8374,mvc-8648,W2O5,intercalation,Cmcm,1.5562043499999982,113.56993423427245,763.171160801335,176.7380256845885,1187.6502802335856,0.42734123005494595,0.43979670218750044
mvc-1200001710,mvc-1710,mp-540258,Ti(PO3)4,intercalation,C2/c,1.5221368250000005,138.13066457666702,393.64496280753764,210.25377121386796,599.1814938651086,0.03859758779411937,0.1389380196812171
mvc-1200000485,mvc-485,mvc-615,Ba(SbO2)4,intercalation,P-31m,1.5396532675000039,69.01664535306807,381.2058989354605,106.26170352974022,586.924907886258,0.28959306975961585,0.30169419705357114
mvc-1200005026,mvc-5026,mvc-15643,WO3,intercalation,Pbnm,1.5851189737499993,209.26952072028612,1566.2111531906057,331.71708792129414,2482.631015821296,0.002712517499999123,0.08777209349999993
mvc-1200000880,mvc-880,mp-540180,Cr3(P2O7)2,intercalation,P2_1/c,1.5819869624999932,101.4861789106776,337.74155680277966,160.5498119106337,534.3027395564483,0.03648716240079253,0.06859172015151671
mvc-1200002344,mvc-2344,mvc-2293,V9O13,intercalation,C2/m,1.5717959049999983,149.92248988396722,697.056796700206,235.64755566702334,1095.6310186058001,0.2200467672916666,0.11939763279514004
mvc-1200009750,mvc-9750,mvc-9896,SnO2,intercalation,P3m1,1.5686053433333347,164.56630488569226,882.1563169986136,258.13958517631954,1383.7551124992804,0.29785052888888863,0.2556286570238093
mvc-1200013744,mvc-13744,mvc-11162,NiN,intercalation,P-4m2,1.6969853324999988,315.85929423353195,1407.0809010646706,536.0085894481052,2387.795650747628,0.8833940542066658,0.3308545564326675
mvc-1200000091,mvc-91,mvc-14769,CrS2,intercalation,Fd-3m,1.6509776950000017,208.93182767726026,670.4345449570291,344.9417872707407,1106.8724796815309,0.06952464682291559,0.0
mvc-1200006398,mvc-6398,mvc-6389,WO2,intercalation,Cmcm,1.6150656575000006,117.55484682915618,1060.965771872437,189.858795986443,1713.5293819341532,0.44872766916666684,0.38573825214285584
mvc-1200003898,mvc-3898,mvc-3935,Si3(WO6)2,intercalation,Ia-3d,1.6262074325000015,224.32890112857302,1206.9275743651438,364.8053263398434,1962.714591921795,0.1377240933823547,0.17425857331249972
mvc-1200003950,mvc-3950,mvc-11086,V2O5,intercalation,Pmc2_1,1.6695584062499977,465.1218248059385,1608.1482547377125,776.5480525350933,2684.8974371936106,0.057070729999999514,0.30850427555555626
mvc-1200000811,mvc-811,mvc-846,V2O3,intercalation,Cmcm,1.641208882499999,165.40684036641878,762.900756380701,271.4671756356259,1252.0794978379743,0.2540323277499983,0.1285231341666666
mvc-1200009937,mvc-9937,mvc-9723,Sn2P2O9,intercalation,Pmcn,1.604468532500004,114.61777394418769,428.19376500200366,183.90061155864802,687.0234217584165,0.0598090682692316,0.132707332499999
mvc-1200009157,mvc-9157,mp-714883,MoO2,intercalation,R-3m,1.7010982674999973,99.99430045312147,505.634628321519,170.10013126067912,860.134190225741,0.2305085983333317,0.1998345550000007
mvc-1200003395,mvc-3395,mvc-486,Nb2WO8,intercalation,P-1,1.7289052924999986,196.2551344780784,1152.8860158266227,339.3065406794487,1993.2307344118851,0.1937095238311688,0.19097003645299182
mvc-1200000794,mvc-794,mvc-847,Cr2O3,intercalation,Cmcm,1.7743875499999968,163.28139901195965,773.0199969314097,289.724481553403,1371.6370584561291,0.2870976420000009,0.18601376893939658
mvc-1200016013,mvc-16013,mvc-15486,W3O8,intercalation,C2/m,1.7040434174999994,147.23557075008637,1175.6680088184085,250.89580515854013,2003.38933159234,0.31360430325174704,0.300943160000001
mvc-1200005088,mvc-5088,mvc-5316,SnO2,intercalation,Cm,1.7767196225,164.56630488569226,874.090372278356,292.38818309272705,1553.013516265285,0.2232927739583337,0.1322607873214281
mvc-1200006176,mvc-6176,mvc-6377,MoO2,intercalation,Cm,1.783641611250001,191.31439532562118,990.6570291532908,341.2363163339106,1766.977099675115,0.30722954874999786,0.2157195200000004
mvc-1200002307,mvc-2307,mvc-2260,Cr9O13,intercalation,C2/m,1.7712116099999982,147.95859403431479,700.8390179219691,262.0659795528548,1241.3342052843884,0.27900318189393936,0.18754682659722377
mvc-1200010249,mvc-10249,mvc-10351,Sb3P3O13,intercalation,P2_1/m,1.7795328024999966,77.62937325218174,288.99164289971077,138.14401613977324,514.2701081884005,0.09180624368420975,0.16542123287500043
mvc-1200005115,mvc-5115,mp-25633,V(SiO3)2,intercalation,C2/c,1.7966957500000014,235.7066331467003,772.6067577046308,423.4931060214859,1388.139277989191,0.06949562388888708,0.02489615987500038
mvc-1200015602,mvc-15602,mvc-1621,SbO3,intercalation,P2_1/c,1.7279011649999987,138.10697932364403,726.9277318921253,238.63521046795523,1256.05927480721,0.14298369888888818,0.15714360200000055
mvc-1200006912,mvc-6912,mvc-6944,MoO2,intercalation,Imma,1.7247915499999955,191.31439532562118,1002.9361151142779,329.97745245099003,1729.8557365389292,0.2895056899999986,0.21734194428571563
mvc-1200008926,mvc-8926,mvc-8850,TiSb(PO4)3,intercalation,R3c,1.882501674999997,111.94195017344337,393.2503103890462,210.73090870427336,740.2943680016482,0.0,0.07956712097222329
mvc-1200008632,mvc-8632,mvc-8677,SbPO5,intercalation,F2dd,1.863416997500007,109.44595449680098,448.9391709853967,203.94345191695126,836.5608820577502,0.04594067107142852,0.15548093766666593
mvc-1200009831,mvc-9831,mvc-9819,SbO2,intercalation,P1,1.8898862208333327,161.54103035706544,796.1783974726545,305.2941673710371,1504.686582708734,0.17384640750000013,0.20577814404761963
mvc-1200009603,mvc-9603,mvc-9642,SbO2,intercalation,R3m,1.8685916774999998,161.54103035706544,868.2693918543409,301.8542248999873,1622.4409594470076,0.3352395491666673,0.35019927785714344
mvc-1200008669,mvc-8669,mvc-8872,Si4WO10,intercalation,P4/ncc,1.8031498562500126,111.56104965599137,427.21040443335477,201.16129065030134,770.3243793425133,0.20771940066666694,0.1794188621093742
mvc-1200010538,mvc-10538,mvc-10615,Mo3P3O13,intercalation,P2_1/m,1.8950255925000012,87.43817219292883,329.7064017445793,165.6975740670221,624.8020693170648,0.04230151526315851,0.03556488858333573
mvc-1200003728,mvc-12580,mp-19395,MnO2,intercalation,P-1,1.96018789625,481.8597237375951,1715.6562660227166,944.5355981608027,3363.0086467831993,0.0,0.11544976326923173
mvc-1200005221,mvc-5221,mvc-5236,SnO2,intercalation,Cm,1.9050179166666654,164.56630488569226,884.147067796424,313.50175928687275,1684.3160051204848,0.25612755277777755,0.1237482279761899
mvc-1200002780,mvc-2780,mvc-2713,Sn5(TeO6)3,intercalation,C2/c,1.9176529737500017,157.47523780019375,823.6403407602628,301.9828580595302,1579.4563487593828,0.148370443269231,0.25650808105555445
mvc-1200007852,mvc-7852,mvc-13015,Cu3(SnO3)4,intercalation,Im3,1.9390027224999964,60.78978885535347,383.4125998433871,117.87156609073033,743.4380749371293,0.055977518618420596,0.15243698837499942
mvc-1200006654,mvc-6654,mvc-2949,SbO2,intercalation,P1,1.9312419225,161.54103035706544,771.4954312039373,311.9748100294099,1489.9443197582584,0.27279278750000024,0.2787734121428569
mvc-1200002805,mvc-2805,mvc-2975,Ta2WO8,intercalation,P1,1.9948185787499995,148.41457889847584,1149.3903995568155,296.06015934403723,2292.8253232728207,0.28162201136363585,0.18284791070512973
mvc-1200002867,mvc-2867,mvc-2651,Ti5(TeO6)3,intercalation,C2/c,1.9389482262499982,212.84865570183612,946.8688547533246,412.7025234327717,1835.929686415326,0.13389655259615196,0.2561398768888896
mvc-1200012111,mvc-12111,mvc-12071,VO2,intercalation,Pmnb,1.9290102287500055,281.84554824214024,1240.3895470922814,543.6829454867417,2392.7241239755976,0.08698486375000059,0.11262079285714144
mvc-1200009043,mvc-9043,mvc-9141,MoPO5,intercalation,Fddd,1.9289519224999945,122.345856193268,496.92480912947474,235.99927451391218,958.544065908243,0.07082542464285702,0.1520325952222219
mvc-1200015644,mvc-15644,mp-715584,MoO3,intercalation,Pbnm,2.0925252312500007,318.6040487803393,1589.8550948867835,666.687010851266,3326.8119000819584,0.00270990343749844,0.06480703899999884
mvc-1200008338,mvc-8338,mp-775220,V(GeO3)2,intercalation,P2_1/c,2.0050478012500044,169.34940473425584,734.2936194812743,339.55365160541675,1472.2938072128363,0.05149385611111157,0.03590895018749851
mvc-1200010040,mvc-10040,mvc-10108,Mo2P2O9,intercalation,Pmcn,2.0118026362499997,126.98299079156162,500.20120867859106,255.4647156333731,1006.3061102750257,0.03494934365384594,0.021899727440475303
mvc-1200006187,mvc-6187,mvc-6155,Ti3(AsO4)4,intercalation,P2_1/c,2.019935235000002,208.24966782813976,818.4214163110871,420.6508417231058,1653.1582558853702,0.19077992663043553,0.27955166711538393
mvc-1200008653,mvc-8653,mvc-8765,V(Si2O5)2,intercalation,P4/ncc,2.0630132300000064,154.21652327076416,441.6296786648617,318.1507277921903,911.0878698462611,0.15892384683333383,0.09217023289062354
mvc-1200012846,mvc-12846,mp-714944,VO2,intercalation,R-3m,2.0987431074999954,150.54213149060593,586.5400103520763,315.9492608542672,1230.996803999396,0.14459902000000113,0.13928587826923255
mvc-1200012027,mvc-12027,mvc-12615,VO2,intercalation,Pnmm,2.0642771512499998,281.84554824214024,1124.6055034347978,581.8073254177797,2321.497444910456,0.15767631916666858,0.13456577678571513
mvc-1200015456,mvc-15456,mvc-13694,La2MoO6,intercalation,R-3,2.047144222499991,108.4965303468867,682.6506529834681,222.1080452609241,1397.484340240953,0.1419289349999957,0.04453760622222269
mvc-1200008351,mvc-8351,mvc-8350,V(GeO3)2,intercalation,C2/c,2.0594507325,169.34940473425584,762.8042338042733,348.7667556284022,1570.957738062312,0.05745617666666725,0.030394452437499275
mvc-1200004682,mvc-4682,mp-557993,BiO2,intercalation,Fd-3m,2.110796190000002,105.87959686550595,789.7989775032087,223.4902496624461,1667.1046725796703,0.0,0.19234006607142895
mvc-1200006601,mvc-6601,mvc-6393,VO2,intercalation,Pcmb,2.179990114999999,281.84554824214024,1242.8033950201775,614.420509124621,2709.299116032426,0.1544476924999998,0.09873753571428523
mvc-1200007987,mvc-7987,mvc-8014,Fe2(WO4)3,intercalation,P-1,2.1298564225000036,90.17385550263992,477.3805430091608,192.05736528388493,1016.7520155046004,0.11810582735293984,0.11298513216216044
mvc-1200002078,mvc-2078,mvc-13841,CuN,intercalation,P-4m2,2.1094628925,298.77289554987,1295.8431268331774,630.2503364472291,2733.5329905557587,1.3212443763099992,0.5161437901153336
mvc-1200006762,mvc-6762,mvc-9397,BiO2,intercalation,Pnmm,2.146900842499999,105.87959686550595,761.4579215381707,227.31299571411498,1634.7746532785968,0.18291021791666662,0.33880463785714365
mvc-1200006900,mvc-6900,mvc-6918,VO2,intercalation,Imma,2.1089878574999936,281.84554824214024,1131.083920809982,594.4088389331024,2385.442254801736,0.10015547333333252,0.0724877071428569
mvc-1200010049,mvc-10049,mvc-9785,VPO4,intercalation,C2/c,2.127956375,169.55949115455286,573.5752148775211,360.8152001440869,1220.5430350406161,0.16784959812499878,0.07335803717948686
mvc-1200007980,mvc-7980,mvc-8147,W3O8,intercalation,P6_3mc,2.139670528749999,147.23557075008637,1125.3496284024138,315.0356115176452,2407.877434432408,0.37223585552447425,0.2165153623076943
